source_id,random_index,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,ruwe,astrometric_sigma5d_max,bp_rp
6093163317072732160,1138,1.0904943240739386,0.032448627054691315,33.60679626464844,-16.161577256887995,-11.02828813149536,15239.637917735492,4.143481731414795,3677.978759765625,15.22992992401123,1.0227887630462646,0.05139552801847458,1.025710105895996
2047639612750143104,1175,0.3695948093497678,0.015178682282567024,24.349597930908203,-3.933889722880396,-3.7913579977649774,45061.95031196985,8.114465713500977,5553.2861328125,14.052842140197754,1.0240756273269653,0.024164525792002678,1.5333967208862305
4468027131980713088,1191,1.1763434430904132,0.039691150188446045,29.637422561645508,-9.16743452339971,5.91592123616076,9855.99173179432,3.6401405334472656,2707.58544921875,15.703116416931152,1.0077766180038452,0.057783596217632294,1.244828224182129
2115564348706678144,1192,0.9114688769875772,0.020663447678089142,44.11020278930664,9.04480775017111,-4.979209082321338,12931.000681861435,3.4567630290985107,3740.783203125,15.408286094665527,0.9782556891441345,0.0411556176841259,0.9481544494628906
5609322916029888000,1201,0.47960001819825554,0.018993768841028214,25.25038719177246,-2.445702878749804,3.270454633174605,26985.435352895875,13.372751235961914,2017.94189453125,14.609542846679688,1.0190669298171997,0.027784405276179314,0.5784788131713867
5853519840059113600,1221,1.609383966125293,0.06101405248045921,26.377267837524414,-19.62903893283134,-10.014835745354823,3495.485511048869,1.9204269647598267,1820.16064453125,16.828598022460938,0.9843400716781616,0.08667152374982834,1.8722448348999023
53406067197946112,1413,1.0954003406573074,0.030018949881196022,36.49029541015625,26.207330060883116,-44.406393015815745,17395.202842741433,3.9720242023468018,4379.43017578125,15.08629322052002,1.0102055072784424,0.05146488547325134,1.1542234420776367
4067732980234837120,1567,0.6042536788179229,0.02183137834072113,27.678218841552734,-0.7982324927861177,-4.934770117092515,39921.62260699976,9.258313179016113,4311.9755859375,14.184346199035645,0.9464202523231506,0.036093298345804214,2.158827781677246
5916280792717126528,1589,0.9726774506863797,0.016482295468449593,59.01347351074219,-1.1983144336066405,-3.789871979848973,118413.65582144824,19.63532257080078,6030.64501953125,13.003862380981445,0.9095132946968079,0.020817069336771965,0.7667312622070312
5960983014177620480,1607,0.7013840278619491,0.034009143710136414,20.623395919799805,0.5151450239871926,-3.349735836193003,15932.621856072397,4.615045547485352,3452.32177734375,15.181649208068848,1.0007667541503906,0.06883721053600311,1.3163461685180664
2538816539454218112,1617,5.08382985708441,0.0253294724971056,200.7080841064453,76.83054055120988,-11.105692960463237,1686426.9638606254,441.93792724609375,3815.9814453125,10.119948387145996,1.0347609519958496,0.04413512349128723,0.7048606872558594
1816579752413057920,1618,1.3591953511396322,0.03396729752421379,40.01482009887695,-2.241346681682331,-11.75321641787966,9426.391767006538,2.2136807441711426,4258.24365234375,15.751502990722656,1.0217177867889404,0.04120057448744774,1.2008323669433594
5577759063929081216,1674,0.9463654015456335,0.022844068706035614,41.427181243896484,2.61367127261593,6.264791822795534,12200.379684542968,3.3453962802886963,3646.916259765625,15.471433639526367,0.9818187355995178,0.0425359271466732,1.0764436721801758
4391733738110664576,1722,1.2026551928744271,0.018029438331723213,66.70508575439453,4.257549631440332,-0.37836826559553727,900654.0721836797,101.14168548583984,8904.875,10.800971984863281,1.1090812683105469,0.025327689945697784,1.2795171737670898
262770810751939200,1725,0.4959011570313394,0.022641725838184357,21.90209197998047,3.0490250793323614,-3.7705511456924814,26976.48218477857,5.273186206817627,5115.7841796875,14.609903335571289,0.9881255626678467,0.03619922697544098,1.4860038757324219
4469629532735741568,1737,1.2911018577612847,0.04958042502403259,26.040557861328125,-9.425642780525564,-6.711208094167386,4731.750071766342,2.112818717956543,2239.543701171875,16.499813079833984,1.0029352903366089,0.07360265403985977,1.4966249465942383
3465353135388770688,1769,1.5308441894939826,0.024124568328261375,63.455814361572266,-24.38924244766907,-10.619967504588054,20406.10070072752,4.6694111824035645,4370.16552734375,14.91296672821045,0.9831803441047668,0.03228820487856865,1.2471990585327148
4538579494600235136,1818,2.2832133749644776,0.015830617398023605,144.22769165039062,7.260521290826011,-0.20599529957336069,33889.37162572827,4.6075873374938965,7355.123046875,14.362208366394043,1.003880500793457,0.021305818110704422,1.1096057891845703
5616287738079589376,1840,1.2621103506691875,0.051446184515953064,24.53263282775879,-5.217563379663676,-13.986389742526246,3599.4040241482503,1.778517723083496,2023.8223876953125,16.796791076660156,1.0040948390960693,0.06753800809383392,1.5725860595703125
1805324945228250112,1853,0.91486797385113,0.025805622339248657,35.452274322509766,-0.623584543156072,-7.1039581613356315,24655.263970026957,6.596746921539307,3737.48828125,14.707592964172363,1.1595011949539185,0.03899133577942848,0.9478645324707031
5871798847258673920,1854,2.392117649033812,0.07948044687509537,30.096933364868164,12.504768239686419,-30.44268104282344,2755.042553711336,1.9889092445373535,1385.2027587890625,17.087045669555664,1.0927342176437378,0.11506901681423187,2.092548370361328
3357708404410769536,1902,1.877139869370878,0.03422293812036514,54.850345611572266,9.46531366167505,-16.036888382265772,14498.03936134376,6.0895562171936035,2380.803955078125,15.284093856811523,1.0384870767593384,0.047725073993206024,1.3857078552246094
