source_id,nss_solution_type,period,eccentricity,a_thiele_innes,b_thiele_innes,f_thiele_innes,g_thiele_innes,parallax
5912466105833764352,Orbital,1227.2799855773567,0.6014470563313687,0.5104707552950212,-0.25254074336709964,0.21930624159827514,-0.16998673624726812,0.6181146102763765
1796395536416070656,Orbital,768.492466569494,0.3841106448598902,0.6025642696669083,0.659742410720166,0.4455613056275099,-0.41115811585213347,1.6285623223403203
1796622001451032064,Orbital,604.0699909046693,0.40802056073418935,-0.3627439921574137,-0.3854100300899104,0.07075589957477971,-0.16248793369532058,0.8526824484485627
1796642033178578944,Orbital,819.3394355462906,0.21188459987624483,0.4028744261996663,1.0569386202355993,-0.8991907180709874,0.3544889227066408,1.7102970988727955
5874700905144715136,Orbital,562.6592072583894,0.3682654557481399,0.11478097667258708,0.46122780625993576,0.4428911918616568,-0.10220273515613033,0.9303887023679455
5818025306925221248,Orbital,957.286840372711,0.22918091007290756,-0.05219471682106931,0.5560674721641906,0.15698521997199355,-0.41211027754304247,1.0015288659866182
5542465496602368000,Orbital,512.2011283576817,0.3994828459480862,0.40969844981831405,-0.285408230379788,0.2613406722031861,0.4290236111407116,1.1188476723829452
5542663374336174336,Orbital,1049.57823316838,0.6882280037377503,0.1969295573661894,0.3549945157788424,-0.01939771704746949,0.34582956070114407,0.4403843710701758
461380200286946048,Orbital,781.4308301792634,0.3508127884009563,0.6547343839725128,-0.6340439023142788,-0.5769622059861439,-1.2061770593628998,2.114654359489591
462546163646502400,Orbital,456.9576246053302,0.4704971790586556,-0.6628296140498676,-1.2191166145847923,1.2061855774578556,-0.4978292202294843,6.8935537809284515
462916149309271552,Orbital,638.3869705910139,0.14146137883400747,0.41221009198737,-1.3992834111842836,0.6813512007211928,0.6753120453715317,2.697953779669493
5862267009183773440,Orbital,632.447820394296,0.23092945062431722,0.3970427829524975,-0.5573338432003189,1.0808179438779917,-0.5523180390663239,2.125469523919879
5862328616143031936,Orbital,275.7650738460801,0.5549077696778149,0.6436317741660982,0.1921625706034438,0.25385217754086775,-0.6484932602144269,2.437079085450933
5823624844772099072,Orbital,732.0239572131578,0.6477777283729816,0.10202440396967331,-0.4993713645796229,0.29445567800986217,-0.2883251200090962,1.0318149217585584
5823778638958342784,Orbital,936.1601532535232,0.09034931586215755,0.17097991318463446,-0.06014531396354008,-0.2963219398406881,0.14249300365803844,0.37358245177442034
5823812414583010432,Orbital,663.1524698452506,0.5855463154341967,0.13636034621605045,0.49732140108794054,-0.44264935034383807,-0.23814548142390043,1.294089733880667
1836503899543772288,Orbital,291.3679577878422,0.2573388545873293,-0.10575276740512565,-0.14504964559522396,0.39677212759473585,0.10526335474658259,1.2555282300059243
1836561623906278784,Orbital,551.8589805292685,0.5928872437055875,0.8672353195944724,-0.4638640915022253,0.12839825937993718,-1.071605708925168,2.0250553330939245
4194675862571049344,Orbital,685.8747931546502,0.3035426360024992,0.3178562415379916,0.42081256706752135,1.0501388852360796,-0.08229541435005192,3.374518816762564
4194815397467178240,Orbital,899.3892537266086,0.5957450181727973,-0.31722537254572764,0.3452520542547309,-0.38131857445377004,-0.2713624610776488,0.7495712096564335
2202834201523865728,Orbital,584.3658487037428,0.07436208223305486,0.2056107734565412,-0.39413143140500556,0.48342902151743955,0.19268472812286852,1.1890859357608576
2203205389777061504,Orbital,616.0497137696436,0.5617642900608002,-0.5170322124711916,0.4000388720841086,-0.3125948048274012,-0.46211273418352833,1.000770930013502
2203438039561464064,Orbital,338.54336135913746,0.5611375757771775,-0.4234022537423017,0.3035420588206794,0.25519777265824933,0.30649575545786206,2.515702446888603
4487649115266884480,Orbital,691.2267988365244,0.23872932398501998,-1.8137433603927648,-0.9725231990180225,1.22834018717581,-0.7499837367079736,3.0717020160847537
6653281959330806016,Orbital,1041.0057600788641,0.30118692404582786,0.3613250384611191,-0.02537215884827186,0.011886556617082697,-0.4108202709496983,0.5022175677511084
6653527871976805760,Orbital,534.9315737329212,0.30694290378297234,0.12947240558057618,0.45717583503686643,0.1999431646695977,0.14491055550234255,2.5411642086476416
6653612396933443968,Orbital,682.7606914875101,0.2952364202939471,-0.25710313784432487,0.48563532773348067,0.14395145104052914,0.7341403323059386,1.1763243958135015
3126177300285177600,Orbital,540.5499018822993,0.2568847517609821,-0.188443902588221,-0.22851524796086028,-0.19912970401183128,-0.12568584074121236,1.5945084919311572
2168849671496685312,Orbital,551.9820826236403,0.2656426552032713,0.18721222869953177,0.15990390683504152,-0.16538020104050277,0.3050667231414378,0.981718468775761
5925733088037419904,Orbital,917.5874346712068,0.30034169882001754,0.4940781353568565,-0.20196939277421652,0.16325297366905897,0.4401374711708813,0.8036169706846606
2168791603537383168,Orbital,941.9862826537003,0.3549554523743354,0.7031751291313026,-0.555926026115667,0.3941649556405485,0.9679622785692473,0.9879720949083285
2168903891164504576,Orbital,317.30962794555916,0.12167657372845092,-0.5148420251324354,-0.23544405479036035,-0.0362851000411059,-0.30007500407094045,1.8201193257402084
2169126542264489344,Orbital,312.2873891020045,0.2657567492523857,0.252068537966682,-0.09265000645426112,0.28796791414637557,-0.2529641772581619,1.119550979063857
2169554419782261760,Orbital,1104.609402758151,0.3383007137349158,1.5398649224732808,-0.7879950256774343,2.2061788494826895,0.5763215148271625,2.658675399476563
2169640976266820480,Orbital,855.8980455100466,0.4660692110591453,0.8238072671801185,0.053874136699964756,-0.08167406765541144,-1.0280508028002908,1.874661592771724
5845544399358292736,Orbital,500.2548261723868,0.12158619692647471,0.2357719145482206,-0.5163036425851278,-0.6531357519244396,-0.11933496938109421,1.3710022547767295
5845850888200640128,Orbital,758.0095411502716,0.194258076759795,0.12493073700814504,-0.09152157690557158,-0.1540512257067626,-0.32615383390429215,0.7463907894012874
