source_id,random_index,teff_gspphot,lum_flame,radius_flame,mass_flame
3432170183700865152,11899,6487.060546875,6.807138919830322,2.0586299896240234,1.4819961786270142
4696251420520838272,11908,4049.935546875,0.08857320994138718,0.602478563785553,0.6289505362510681
4855992970930277760,11977,5532.1953125,0.6121418476104736,0.8517521619796753,0.9688646197319031
920822163422267648,12045,5384.2900390625,4.279275417327881,2.379493236541748,1.2804603576660156
1854606155902402816,12072,4856.93212890625,0.247720867395401,0.7007903456687927,0.8032044172286987
5210292760278564480,12076,4138.91162109375,0.09252693504095078,0.5942364931106567,0.6440430283546448
5185013196951388544,12096,4600.6923828125,0.21490386128425598,0.7292637825012207,0.723787784576416
5394579017992211968,12178,5653.51904296875,1.2694838047027588,1.1660170555114746,0.940517783164978
5924025649551333888,12368,4762.16259765625,52.93065643310547,10.682670593261719,2.6034903526306152
4756189475863434752,12379,5479.15673828125,0.6813934445381165,0.9147395491600037,0.9062985777854919
5413662107449381120,12404,5861.05859375,2.6234235763549805,1.5936734676361084,1.0730066299438477
959829365643258112,12434,5161.14599609375,48.85261154174805,8.785751342773438,2.452895164489746
5339098520309903744,12707,6623.48974609375,5.347176551818848,1.7547030448913574,1.4150700569152832
5355868099824969216,12717,4934.58544921875,43.003482818603516,8.982118606567383,2.802079677581787
882698968550616704,12767,5781.58984375,1.0200697183609009,1.0083848237991333,0.9984455108642578
2023753375458742656,12812,6628.42236328125,3.779930830001831,1.4643386602401733,1.3331421613693237
3362728426607747712,12913,5590.98095703125,1.1973540782928467,1.1695479154586792,0.9204792976379395
6395725689845915392,13044,6109.6650390625,1.8421648740768433,1.2335326671600342,1.0972435474395752
4052985917973728512,13249,6282.69189453125,10.664131164550781,2.7242119312286377,1.6387593746185303
1847233999146916224,13255,6208.13134765625,2.2312822341918945,1.2929073572158813,1.1670175790786743
16727763746927872,13306,5590.990234375,3.353040933609009,2.0580670833587646,1.1447343826293945
3213232061122601216,13369,5012.095703125,12.349416732788086,4.660297870635986,1.620319128036499
5258093959595628544,13424,6242.10400390625,1.7922050952911377,1.1449196338653564,1.1834567785263062
5132880853848437760,13665,5613.55859375,0.8432840704917908,0.9731256365776062,0.9375510215759277
253297178048345088,13708,7434.42724609375,5.744988918304443,1.4413789510726929,1.5461626052856445
2048659237971240576,13711,4994.634765625,41.82613754272461,8.637825012207031,2.701761484146118
5489058128022464128,13951,5080.64404296875,0.44213443994522095,0.8499131202697754,0.8273358345031738
2048041552954315648,14055,4193.5419921875,0.09475955367088318,0.5853615999221802,0.652538001537323
1857042398791310848,14083,6481.72119140625,3.284778594970703,1.436812400817871,1.2806017398834229
5611576536917584640,14254,5827.943359375,1.1056904792785645,1.0331473350524902,1.0152753591537476
5404897659756989312,14271,5671.27197265625,0.8367888927459717,0.9665743112564087,0.9422779083251953
3524852240756507392,14283,6061.43359375,3.8614885807037354,1.803308367729187,1.2002038955688477
