source_id,random_index,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_mag,phot_rp_mean_flux,bp_rp,parallax,parallax_error
6000601171220919808,7137,12.293462753295898,227804.20986418225,32.66645050048828,13.03801441192627,83216.83330395112,11.457667350769043,207057.60031497132,1.5803470611572266,0.6205075671252666,0.014642132446169853
5156359550270224000,7204,17.53903579711914,1816.9072249469646,2.0430452823638916,18.771615982055664,423.4190987068664,16.443317413330078,2098.1230061335928,2.328298568725586,2.1308064897155248,0.0996980369091034
5335437284017631616,7216,16.144777297973633,6561.9990352601835,2.85164737701416,16.63468360900879,3030.7022313582675,15.436291694641113,5304.465608940898,1.1983919143676758,0.9399823299984185,0.0401705801486969
2167472395748962048,7228,15.766362190246582,9298.264962634297,3.728564500808716,16.497421264648438,3439.1255712535703,14.942971229553223,8355.44962845617,1.5544500350952148,1.6824654260936567,0.028714830055832863
4492781639843100416,7270,15.658023834228516,10273.948245537085,3.125182867050171,16.076749801635742,5066.606090495501,15.066762924194336,7455.0896716561565,1.0099868774414062,0.6085469363955246,0.03025534562766552
2033613623967313280,7312,14.801910400390625,22603.86657651278,4.941962718963623,15.649831771850586,7507.3087436915,13.896342277526855,21908.94499626842,1.7534894943237305,0.496193449656515,0.02023879811167717
2453233337486703104,7333,13.039850234985352,114553.01573543905,26.041425704956055,13.38039493560791,60709.818471332386,12.535710334777832,76713.91101436649,0.8446846008300781,2.379700133302478,0.014952082186937332
4352607548116083456,7498,15.602048873901367,10817.504911593389,3.49233078956604,16.16425132751465,4674.299557912018,14.884456634521484,8818.112081447338,1.279794692993164,0.9845555648934912,0.03740363195538521
6387902389735951488,7529,14.832964897155762,21966.49493944905,5.790549278259277,15.452949523925781,8999.888306580271,14.078330039978027,18527.8970746333,1.374619483947754,1.8845436060126421,0.01992213912308216
1869296318448459648,7547,13.3873291015625,83179.26510256085,14.31808090209961,13.677645683288574,46169.885963173576,12.9334135055542,53185.45290775545,0.744232177734375,1.4393641540061533,0.01293474156409502
6440009276569495936,7554,15.996628761291504,7521.343650699045,2.620448589324951,16.432493209838867,3651.063270316848,15.397862434387207,5495.576945879735,1.0346307754516602,0.9351229673032884,0.03666890412569046
3292274508934774912,7556,13.004090309143066,118388.79855464865,20.3774471282959,13.562200546264648,51349.55903457306,12.293753623962402,95864.3059585694,1.268446922302246,0.5773890841955978,0.016097255051136017
6306778806931054464,7600,16.001869201660156,7485.129811476635,3.9913907051086426,16.868078231811523,2444.474801419815,15.082841873168945,7345.503381141594,1.7852363586425781,2.1483600356010553,0.04980003461241722
5872761263517468288,7607,15.670526504516602,10156.318102055175,2.3152904510498047,16.231992721557617,4391.570042855445,14.952688217163086,8281.00584626733,1.2793045043945312,0.7006244355717038,0.03426695987582207
5643305212677288576,7647,13.658528327941895,64794.09993016671,8.109783172607422,14.035335540771484,33211.068268480914,13.113871574401855,45041.16495199131,0.9214639663696289,1.0110091173118618,0.013411963358521461
1847907175143201408,7648,15.239184379577637,15110.297227076046,3.2927498817443848,15.618282318115234,7728.654652154652,14.683403015136719,10611.989409858019,0.9348793029785156,0.5446261607341257,0.02579185739159584
6713867936236234240,7688,14.936092376708984,19976.06620894003,6.313211917877197,15.27637767791748,10589.26086761046,14.415265083312988,13584.769641466055,0.8611125946044922,0.6047465781845561,0.029198631644248962
6815094263790919040,7703,16.73569679260254,3807.744445911743,1.7503517866134644,17.613819122314453,1229.9558141472467,15.814460754394531,3744.32748039539,1.7993583679199219,1.664180821727656,0.06469523161649704
