source_id,random_index,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp
2197618285850138112,333110,315.19470666340726,65.09244644340059,6.782441363061904,3.145255234945388,-111.94332416783924,-38.51997375488281,1.6440296173095703
6852263121225743744,334381,304.0516843981671,-24.246926935668633,6.659567639717152,-42.867098439347906,-41.76005826999603,3.9974305629730225,1.6191816329956055
1935914972047259008,335923,343.4279317540061,45.46305113850046,6.0746684028783555,41.8563272338301,4.665592144126175,-37.76424789428711,2.5530834197998047
1700775648711167104,346466,228.24564901631078,74.86496041528066,12.488716928983637,-218.75991422987255,-11.43037038944692,-47.59007263183594,2.6454076766967773
216998794522680704,348513,58.47210296955958,33.236274684715085,5.136261067359475,-5.937028057297023,-11.022319326460938,-3.321784019470215,1.6187667846679688
5696837272733204352,349097,126.22978552915332,-23.153614962557757,5.170321129081684,-26.76661679756755,29.311577755735,30.374744415283203,0.12439250946044922
2425472764829430272,358472,7.884201334171455,-11.274172213260734,12.027996349038443,89.72666978007926,-17.726228761256703,19.201162338256836,1.09295654296875
4393542537818365696,360113,259.48789825532106,6.549598757816218,9.608609945114381,5.1558707436227404,-57.8821443102578,2.8222782611846924,2.1030378341674805
3415722520540972288,362150,77.80239087656125,23.01538033132523,6.992702701454176,-12.54905719869235,-5.532351032160863,-35.9254035949707,2.24838924407959
6303170312847789312,364538,212.61002823273014,-13.162391842083704,7.420669341623818,36.4790299861298,-66.8437399159154,19.939054489135742,0.922642707824707
5107202824935589632,368726,56.35279780477367,-18.46998913637483,9.188791262470701,6.719358955287152,-27.48957035442034,34.37913513183594,1.6277217864990234
2370991585715902592,369040,10.267915034702433,-15.446329854146647,8.221972388599886,123.76030666759266,-42.06940884977439,-29.43555450439453,2.489389419555664
4559724889903238016,371518,252.3539056488996,18.39120314568871,6.4253626462344196,-19.096075993766533,-0.598417327868974,-63.557228088378906,2.189319610595703
90390408538396032,372132,27.771192732895905,15.51205990847965,5.727100637338588,7.762890428436831,-8.079857363465655,13.773539543151855,1.9969377517700195
5828515644286662912,373589,246.7559836560239,-63.88804941205303,5.152608984557379,-62.84462390919573,-113.90015845033395,49.31169128417969,1.7471590042114258
6477788770978334848,375743,313.8667929514246,-50.31108269682967,10.364241142613286,54.13657546190535,-114.75223240636373,7.927507400512695,2.594196319580078
5371450206791536896,375869,177.88433832505663,-48.03769766112855,6.949907550177529,-50.05259076160596,-9.293208686955076,10.008387565612793,1.9043550491333008
3506006370938733440,377687,196.37086738168395,-20.047795571693907,5.073082722083111,-73.39143705969069,-11.669083524839323,2.5055322647094727,1.1595821380615234
48883844590606720,377877,63.892180609899725,20.133188825752633,11.01192360604258,55.00210701660409,-89.48380686572281,71.77142333984375,0.9024171829223633
